href,title,date,intro 
http://www.livemint.com/Industry/KUE7JGODJlGgYdmQ2VX5KM/Making-predictions-with-Big-Data.html,Making predictions with Big Data,"Fri, Apr 21 2017. 01 12 AM","Technology is playing a ubiquitous role in our daily lives—whether it’s policing a city, speeding up financial transactions or transforming supply chains"
http://www.livemint.com/Industry/8SLYfe8DQr8qLUNAYsn58L/Nasscom-hopes-to-overcome-US-Australia-visa-curbs.html,"Nasscom hopes to overcome US, Australia visa curbs","Thu, Apr 20 2017. 11 20 PM","Nasscom president R. Chandrashekhar says US, Australia visa curbs are operational concerns for Indian IT companies and the industry will soon overcome them"
http://www.livemint.com/Industry/OWeeqJSiHwcDFrOH9kJQoN/Govt-IT-data-on-cloud-system-must-be-stored-within-India-Me.html,Govt IT data on cloud system must be stored within India: Meity,"Thu, Apr 20 2017. 11 13 PM","Meity has empanelled 11 companies for providing cloud computing services to government departments which include Microsoft , IBM India  and  BSNL"
http://www.livemint.com/Companies/UwqTDayXkB7U3VVYJF8cAM/IBREL-to-carve-out-commercial-office-business-into-separate.html,Indiabulls to carve out commercial office business into separate firm,"Mon, Apr 17 2017. 11 24 AM","Indiabulls Commercial Assets will focus on the annuity business through rental income of existing office projects, under-development and new projects"
http://www.livemint.com/Industry/pcYwlItCLm7MZE88Pn1feO/BRABO-How-India-got-its-first-Made-in-India-industrial-robo.html,BRABO: How India got its first Made in India industrial robot,"Tue, Apr 18 2017. 03 14 AM","BRABO, according to TAL Manufacturing Solutions, is the first Indian ‘conceptualized, designed and manufactured articulated industrial robot’"
http://www.livemint.com/Companies/ieZs6BgeL0TFi7jLNrimBL/Bombay-HC-to-hear-plea-on-issue-of-govt-stake-in-ITC-on-27-A.html,Bombay HC to hear plea on issue of govt stake in ITC on 27 April,"Tue, Apr 18 2017. 03 22 AM",Petition argues that the government should not directly or indirectly hold a stake in ITC and other companies in tobacco business
http://www.livemint.com/Companies/6FpejrVtvJSI0rjb5SC0vO/NCLT-dismisses-Cyrus-Mistry-petitions-against-Tata-Sons.html,Cyrus Mistry’s main NCLT petition against Tata Sons dismissed,"Mon, Apr 17 2017. 05 49 PM",NCLT also refused a waiver plea to Cyrus Mistry family firms for filing a petition alleging mismanagement and oppression of minority shareholders at Tata Sons
http://www.livemint.com/Politics/izAR0GRCmw7PZCu8XJA06I/SC-asks-Bombay-HC-to-auction-Sahara-Indias-Aamby-Valley.html,"Supreme Court orders Aamby Valley auction, summons Subrata Roy","Mon, Apr 17 2017. 03 16 PM","Supreme Court orders Aamby Valley auction after Sahara failed to deposit Rs5,092.64 crore with Sebi to secure Subrata Roy’s bail"
http://www.livemint.com/Industry/4lkS5tHy7DJ0sw79Xpa2lO/Ericsson-partners-IIT-Delhi-for-5G-technology-in-India.html,Ericsson partners IIT Delhi for 5G technology in India,"Thu, Mar 30 2017. 07 18 PM","Ericsson and IIT Delhi have signed a memorandum of understanding (MoU) to jointly roll out a ‘5G for India’ programme, the company said in a statement"
http://www.livemint.com/Industry/0bK3D0wITPGkckXvg8gY4H/How-Indias-public-policy-can-take-maximum-advantage-of-AI.html,How India’s public policy can take maximum advantage of AI ,"Thu, Mar 30 2017. 04 11 AM",AI can be effectively used in a wide range of government initiatives
http://www.livemint.com/Industry/a2qxtY7UlwUe8mzpUkxyIK/Can-tech-solve-the-healthcare-challenges-of-2025.html,Can tech solve the healthcare challenges of 2025?,"Thu, Mar 30 2017. 04 19 AM",Technology-driven world that we find ourselves in has provided us with a great opportunity to incorporate technological tools into the delivery of healthcare
http://www.livemint.com/Industry/oN4O0rLvibO1xPcwiZsl1O/Smart-cars-changing-lanes.html,Smart cars: changing lanes,"Thu, Mar 30 2017. 04 06 AM","With increasing connectivity, smartphone integration, sensors and radars for assistance, auto-braking and blind spot detection becoming the norm these days, it seems safe self-driving cars will become a reality soon"
http://www.livemint.com/Industry/g5kkkUJ569Rdi72V9gVvyO/Seeing-the-future-Exploring-exponential-technology.html,Seeing the future: Exploring exponential technology,"Thu, Mar 30 2017. 03 52 AM","The pace at which technology is advancing is resulting in doubling of capabilities, often at the same or reduced cost, paving the way for digitization, democratization and disruption"
http://www.livemint.com/Industry/ULU2g8ISCXeDmpav6aBBgL/How-to-foster-a-culture-of-innovation.html,How to foster a culture of innovation,"Thu, Mar 30 2017. 03 50 AM","Every entrepreneur must understand the importance of innovation and build an ecosystem around it, says Gourav Jaswal, founder and director, Prototyze"
http://www.livemint.com/Industry/U97DhLUf5DJb4yjsTrk6uO/Digital-transformation-is-about-creating-business-models-Ja.html,Digital transformation is about creating business models: Jaspreet Bindra,"Thu, Mar 30 2017. 03 48 AM","Speaking at EmTech India 2017, Jaspreet Bindra of Mahindra Group says group’s current focus is directed towards expanding businesses into rural areas "
http://www.livemint.com/Companies/eERi4Rdm8DjxxcZfgrx5sM/FIPB-clears-Claris-Lifesciences-bid-to-sell-global-generic.html,FIPB clears Claris Lifesciences’ bid to sell global generic injectables,"Tue, Apr 18 2017. 12 36 AM","Claris Lifesciences has a total of 40 abbreviated new drug applications filed with the US FDA, of which 16 have been approved"
http://www.livemint.com/Companies/Qt7JX5mTPCljKDvoc6JsPM/PE-VC-investments-up-13-in-March-quarter-report.html,"PE, VC investments up 13% in March quarter: report","Tue, Apr 18 2017. 12 07 AM",Rise in PE and VC Investments in March quarter comes despite a 33% drop in the number of transactions from a year earlier
http://www.livemint.com/Companies/oUrRVovHTTUgkLC7XOSzkO/Ola-Uber-drivers-in-Delhi-NCR-may-go-on-strike-tomorrow.html,"Ola, Uber drivers in Delhi NCR may go on strike tomorrow","Mon, Apr 17 2017. 09 08 PM","Some groups of tourist taxi providers and  autorickshaw unions are backing the strike by the Ola  and Uber drivers, says Sarvodaya Drivers’ Association"
http://www.livemint.com/Companies/C1nM2iKeQXq1h7yRsAfaIL/Jet-Airways-and-Virgin-Atlantic-expand-codeshare-agreement.html,Jet Airways and Virgin Atlantic expand codeshare agreement,"Mon, Apr 17 2017. 07 30 PM",Jet Airways passengers travelling between India and the US can connect through London Heathrow on to nine US destinations operated by Virgin Atlantic
http://www.livemint.com/Companies/0cwfNxd4zxSvELREC9gTBO/Lufthansa-says-starting-local-airline-in-India-a-misadventu.html,Lufthansa says starting local airline in India a ‘misadventure’,"Mon, Apr 17 2017. 07 23 PM",Lufthansa’s comments come weeks after Qatar Airways Ltd said it plans to start an airline in India with as many as 100 planes
http://www.livemint.com/Companies/Qb2vbIdW1Ped1HRMcGRUdL/Ratan-Tata-praises-judicial-professionalism-after-Cyrus-Mist.html,Ratan Tata praises judicial professionalism after Cyrus Mistry plea rejection,"Sat, Apr 22 2017. 08 59 PM",Ratan Tata’s comments come after the NCLT dismissed the waiver application by the Cyrus Mistry camp filed against Tata Sons 
http://www.livemint.com/Companies/glZkxOZyHogf98Ub1kVxpM/Elon-Musk-nears-14-billion-windfall-as-Tesla-hits-mileston.html,Elon Musk nears $1.4 billion windfall as Tesla hits milestones,"Fri, Apr 21 2017. 10 27 AM",Only six milestones stand between Tesla’s Elon Musk and an estimated $1.4 billion windfall for the carmaker’s billionaire chief executive officer 
http://www.livemint.com/Politics/6Asu1jOUHUUglzSP6ItmzO/VijayMallya-extradition-case-India-says-internal-process-on.html,Vijay Mallya extradition case: India says internal process on in the UK,"Thu, Apr 20 2017. 09 40 PM","The Indian high commission in the UK is following Vijay Mallya extradition case with the British government, external affairs ministry spokesperson Gopal Baglay said"
http://www.livemint.com/Companies/QDwCnej8Q6F1N40kuXftOI/Edelweiss-plans-3040-distressed-asset-deals-a-year-CEO-Ras.html,Edelweiss plans 30-40 distressed asset deals a year: CEO Rashesh Shah,"Thu, Apr 20 2017. 02 25 AM",Edelweiss Group CEO Rashesh Shah on Edelweiss ARC’s plans in the distressed assets sector and key drivers of growth for the company
http://www.livemint.com/Companies/4BlsEs8VDqtfjllJDASokM/Recovering-Vijay-Mallya-loans-a-long-way-off-for-banks.html,Recovering Vijay Mallya loans a long way off for banks,"Wed, Apr 19 2017. 07 29 AM","For banks, Vijay Mallya’s arrest in London was only the first step towards recovering Rs9,000 crore in loan default by his grounded Kingfisher Airlines"
http://www.livemint.com/Companies/ajoMykZ2e3I5lM3SlCvz4L/A-short-history-of-extradition-from-UK-to-India.html,A short history of extradition from UK to India,"Wed, Apr 19 2017. 02 47 AM","India’s attempts at Vijay Mallya’s extradition from UK follows those involving Lalit Modi, Ravi Sankaran, Nadeem Saifi and Tiger Hanif, all of which are pending"
http://www.livemint.com/Companies/CrcdE6rgGQUwf5i8BMDapK/Vijay-Mallya-extradition-process-to-be-a-long-cumbersome-ex.html,"Vijay Mallya extradition process to be a long, cumbersome exercise","Tue, Apr 18 2017. 09 40 PM",Vijay Mallya’s arrest in London on Tuesday was no more than the first formal step in what could be a long and complex extradition process
http://www.livemint.com/Industry/4R8BEZ4vjO3oe6CPyD6rTP/Augmented-reality-3D-printing-and-a-shot-at-the-moon.html,"Augmented reality, 3D printing and a shot at the moon","Thu, Mar 30 2017. 03 46 AM","Hemanth Satyanarayana, Imaginate CEO, demonstrated at EmTech organized by Mint and MIT Technology Review  what it is like to interact with a given environment via augmented reality "
http://www.livemint.com/Industry/GWbFqrGfq0qB5dREIBIOFN/EmTech-India-2017-Why-India-needs-design-thinking.html,EmTech India 2017: Why India needs design thinking,"Thu, Mar 30 2017. 03 44 AM","G.V. Sreekumar, head of Industrial Design Centre, School of Design at IIT Bombay, can be used to consider issues and find solutions for professional commitments, business and social issues"
http://www.livemint.com/Industry/sNHwHOr7uVtD0ZLEzO3C2K/EmTech-India-Unlocking-value-from-Big-Data.html,EmTech India: Unlocking value from Big Data,"Thu, Mar 30 2017. 03 42 AM","Companies can derive value from big data by effectively managing customer relationships and safeguarding their trust, says John Rose of the BCG"
http://www.livemint.com/Money/A5zgbPsz1o1gNj5Cv1QoyL/HDFC-Bank-defies-a-challenging-environment.html,HDFC Bank defies a challenging environment,"Sat, Apr 22 2017. 12 18 AM","HDFC Bank reported a net profit of Rs3,990.1 crore for March quarter, an 18.3% increase from the previous year, against a tepid 15% rise in the December quarter"
http://www.livemint.com/Companies/utY4oU6ZBD2v0jSzeeS0LL/ACC-profit-falls-89-but-sales-beat-estimates.html,ACC profit falls 8.9% but sales beat estimates ,"Fri, Apr 21 2017. 09 57 PM","ACC’s net profit for the quarter fell to Rs211.06 crore from Rs231.70 crore a year earlier while its sales in the quarter rose 9.1% to Rs3,556.70 crore from Rs3,259.95 crore a year earlier"
http://www.livemint.com/Companies/OeQN4QZK0cvMqa4N8bis8N/HDFC-Bank-Q4-profit-rises-18-to-Rs3990-crore-bad-loans-st.html,"HDFC Bank profit rises 18.25% in Q4, beats estimates","Fri, Apr 21 2017. 01 42 PM","HDFC Bank’s net profit rose to Rs3,990.09 crore in the fourth quarter from Rs3,374.22 crore reported a year ago"
http://www.livemint.com/Companies/OigiVBKZEGQOglsVs9VMLO/Crisil-Q4-profit-stays-flat-at-Rs-73-crore.html,Crisil Q4 profit stays flat at Rs 73 crore,"Fri, Apr 21 2017. 05 09 PM",Rating agency Crisil has reported a muted net profit in March quarter at Rs 73.34 crore  while its March 2016 net profit stood at Rs73.15 crore
http://www.livemint.com/Companies/MHX8R7YsCi0Mvcr4wz5thO/ICICI-Lombard-net-profit-grows-38-to-Rs-702-crore-last-fisc.html,ICICI Lombard net profit grows 38% to Rs 702 crore in fiscal 2017,"Fri, Apr 21 2017. 04 25 PM",ICICI Lombard’s net profit in the 2015-16 fiscal stood at Rs507.5 crore
http://www.livemint.com/Companies/4fOhYqv6yyHetUgWJboGzK/Hindustan-Zinc-Q4-profit-jumps-42-to-Rs-3057-crore.html,"Hindustan Zinc Q4 profit jumps 42% to Rs 3,057 crore  ","Thu, Apr 20 2017. 04 54 PM","Hindustan Zinc’s fourth quarter net profit rose to Rs3,057 crore from Rs2,147 crore a year earlier"
http://www.livemint.com/Companies/qqNIsJmx7RPVIa4wRG82yM/Mindtree-Q4-profit-plunges-27-misses-estimates.html,"Mindtree Q4 profit plunges 27%, misses estimates","Thu, Apr 20 2017. 04 52 PM","Mindtree’s  lower-than-expected profit came in at Rs97.2 crore for the fourth quarter ended 31 March, marking the fourth consecutive quarterly profit decline"
http://www.livemint.com/Industry/0eXiDa4cu92HpPI4bxDenJ/Finance-ministry-in-talks-with-PSBs-to-get-a-fix-on-growth-p.html,"Finance ministry in talks with PSBs to get a fix on growth plans, funding","Sun, Apr 23 2017. 12 38 PM",The finance ministry has initiated detailed discussions with select public sector banks to assess their growth blueprint over the next three years 
http://www.livemint.com/Money/A5zgbPsz1o1gNj5Cv1QoyL/HDFC-Bank-defies-a-challenging-environment.html,HDFC Bank defies a challenging environment,"Sat, Apr 22 2017. 12 18 AM","HDFC Bank reported a net profit of Rs3,990.1 crore for March quarter, an 18.3% increase from the previous year, against a tepid 15% rise in the December quarter"
http://www.livemint.com/Industry/Q20gy9h6tzZ74RjldRbtqK/HDFC-Bank-headcount-falls-for-2nd-quarter-down-by-6100-in.html,"HDFC Bank headcount falls for 2nd quarter, down by 6,100 in Q4","Fri, Apr 21 2017. 09 35 PM","HDFC Bank’s staff strength came down from 90,421 to 84,325 owing to increased digitalisation in the March quarter and it expects the trend to continue"
http://www.livemint.com/Companies/OeQN4QZK0cvMqa4N8bis8N/HDFC-Bank-Q4-profit-rises-18-to-Rs3990-crore-bad-loans-st.html,"HDFC Bank profit rises 18.25% in Q4, beats estimates","Fri, Apr 21 2017. 01 42 PM","HDFC Bank’s net profit rose to Rs3,990.09 crore in the fourth quarter from Rs3,374.22 crore reported a year ago"
http://www.livemint.com/Industry/m9S8uI8tDR1bh3nZ2DLUQI/What-the-IMF-global-financial-stability-report-says-about-In.html,What the IMF global financial stability report says about India,"Fri, Apr 21 2017. 05 01 AM",IMF’s Global Financial Stability Report says India will be among the countries that will see the greatest deterioration in corporate balance sheets
http://www.livemint.com/Industry/Ymo3EawZpeIMPFNZe3XexM/One-MPC-member-mulled-a-repo-rate-hike-say-minutes.html,"One MPC member mulled a repo rate hike, say RBI’s monetary policy minutes","Fri, Apr 21 2017. 01 53 AM",RBI executive director Michael Patra eventually decided to vote in favour of holding repo rate at 6.25% at the monetary policy committee’s 6 April meeting
