href,intro,title,date 
http://www.livemint.com/Industry/2nt93vv6XFKV6xfaBTJYiK/Modis-Ujjwala-scheme-set-to-cross-1-crore-mark-this-week.html,"Poll-bound UP is the largest beneficiary state with 34 lakh poor women getting the connection, followed by states like Rajasthan, Madhya Pradesh, Bihar and Odisha",Modi’s Ujjwala scheme set to cross 1 crore mark this week,"Tue, Nov 08 2016. 10 26 AM"
http://www.livemint.com/Industry/u37KsRUJe3SZzGrb2qBKOK/CairnONGC-deal-Delhi-HC-gives-Centre-one-last-chance.html,The Delhi HC granted the Centre a 2-month extension to take a decision on the extension of a product-sharing contract between ONGC and Cairn India for the Barmer block in Rajasthan,Cairn-ONGC deal: Delhi HC gives Centre one last chance,"Mon, Nov 07 2016. 02 27 PM"
http://www.livemint.com/Money/LVPhbNlMQayZAyfkEZjqsN/Vedantas-revised-offer-for-Cairn-seeks-to-hit-sweet-spot.html,"The rationale for the merger proposal was driven partly by Vedanta group’s desire to simplify its holdings. Another is to get access to Cairn’s cash
",Vedanta’s revised offer for Cairn seeks to hit sweet spot,"Mon, Jul 25 2016. 12 29 AM"
http://www.livemint.com/Money/bc3Bbc3cQiK5IAx1XZejbM/Rallis-India-slow-start-to-a-promising-year.html,"A favourable base and conducive environment was expected to help Rallis India post good sales growth, but a delay in crop sowing weighed on sales
",Rallis India: slow start to a promising year,"Mon, Jul 25 2016. 12 29 AM"
http://www.livemint.com/Money/LyguHazD2l5xK9NxC8rh7K/Lower-costs-boost-profit-margins-for-Heidelberg-Cement.html,"Net realization improved about 3.5% from a year ago as cement prices in central India, where most of its revenue accrue from, have been on the rise
",Lower costs boost profit margins for Heidelberg Cement,"Mon, Jul 25 2016. 12 29 AM"
http://www.livemint.com/Money/3yLNXVt9kLeUIx2XURqvJJ/Vodafone-India-results-incumbents-coasting-along.html,"It seems like it will only be after Reliance Jio Infocomm Ltd’s launch that data prices will crash meaningfully enough to attract new users
",Vodafone India results: incumbents coasting along,"Mon, Jul 25 2016. 12 29 AM"
http://www.livemint.com/Money/XZQ6zpuj9EYbwZauRFRiXK/ABB-Robust-show-though-outlook-remains-grim.html,"ABB’s focus on high technology and short-cycle products has started to pay off by way of better profitability
","ABB: Robust show, though outlook remains grim","Fri, Jul 22 2016. 02 52 AM"
http://www.livemint.com/Industry/PXl8ybCFVEJiKRhL2FUGJP/LNGbuses-to-debut-in-Kerala-import-capacity-to-be-doubled.html,"India will more than double its capacity to import LNG to 50 million tonne a year in the next few years from 21 million tonne at present, Pradhan says","LNG-buses to debut in Kerala, import capacity to be doubled: Dharmendra Pradhan","Thu, Oct 13 2016. 10 45 PM"
http://www.livemint.com/Industry/fH60jr93JZPx1LURY6nBXO/ONGC-United-Energy-said-to-vie-for-2-billion-Chevron-field.html,"The Chevron gas fields, which could fetch as much as $2 billion, have  drawn interest from ONGC, United Energy ","ONGC, United Energy said to vie for $2 billion Chevron fields","Thu, Oct 13 2016. 09 03 PM"
http://www.livemint.com/Industry/NsSnxGSh9BcCmCHK3nZQzJ/Indraprastha-Gas-to-introduce-CNGrun-air-conditioners.html,"Indraprastha Gas , which has 6.5 lakh customers for piped gas in NCR, is trying to create new markets for gas by diversifying into appliances running on the clean fuel",Indraprastha Gas to introduce CNG-run air conditioners,"Thu, Oct 13 2016. 07 15 PM"
http://www.livemint.com/Industry/N4JbKVn4Cu4xEd9Zt5S2AJ/News-in-Numbers--Wells-Fargo-CEOcum-chairman-John-Stumpf.html,"In other news, Sun Pharma recalls 31,762 bottles of anti-depressant tablets in US, amid  growing tension between Indian firms and the US Food and Drug Administration",News in Numbers | Wells Fargo CEO-cum- chairman John Stumpf retires with $120m,"Thu, Oct 13 2016. 12 56 PM"
http://www.livemint.com/Industry/TbkBDUN0P9dE8WGxSKoC0N/The-entire-gas-market-is-open-to-producers-Atanu-Chakrabort.html,"Steps will be taken to reduce disputes in the energy sector, says director general of hydrocarbons Atanu Chakraborty ",The entire gas market is open to producers: Atanu Chakraborty,"Thu, Oct 13 2016. 01 41 AM"
http://www.livemint.com/Industry/P9Rmu7L3NSXqXVAHo4BXlJ/Rosneft-buy-of-Bashneft-gives-impetus-to-privatization-Vlad.html,The Bashneft sale is a key step in the Russian  privatization push meant to raise cash to plug budget holes amid low oil prices and Western sanctions imposed over Ukraine,Rosneft buy of Bashneft gives impetus to privatization: Vladimir Putin ,"Thu, Oct 13 2016. 08 59 AM"
http://www.livemint.com/Money/vDEotnm9QFbgx8ewaJVAxJ/NTPCs-regulatory-woes-increase-Power-Grids-appeal.html,Changing regulations and risk to returns mean NTPC’s earnings lack Power Grid’s certainty,NTPC’s regulatory woes increase Power Grid’s appeal,"Thu, Oct 13 2016. 01 50 AM"
http://www.livemint.com/Companies/smrD1gCaxYRpip3AOromuJ/Warburg-Pincus-in-talks-to-buy-stake-in-Capital-Float.html,"Warburg Pincus may invest up to $75 million in Series C funding in Capital Float, but talks are not final",Warburg Pincus in talks to buy stake in Capital Float,"Wed, Nov 09 2016. 01 14 AM"
http://www.livemint.com/Companies/Yo157IV4rhNEv7o7OJI1dK/Global-lenders-may-sue-Essar-over-oil-business-deal.html,"Syndicate of lenders , including funds several global financial institutions, says Essar Group owes its members $411 million",Global lenders may sue Essar over oil business deal,"Wed, Nov 09 2016. 01 35 AM"
http://www.livemint.com/Companies/8UuRA0q7zaqX07hXw3QxPL/Cyrus-Mistry-was-trying-to-get-Siva-group-to-pay-share-of-Do.html,"At his penultimate Tata Sons board meeting as chairman, Cyrus Mistry raised the issue, the documents show",Cyrus Mistry was trying to get Siva group to pay share of DoCoMo award,"Wed, Nov 09 2016. 01 31 AM"
http://www.livemint.com/Companies/6djSOrSAebSoiOUtfjq0fK/Flipkart-valuation-marked-down-again-by-investors-Valic-Fid.html,"Valic and Fidelity have marked down their shares in Flipkart by 11.3%, and 3.2%, respectively, for the quarter ended August","Flipkart valuation marked down by investors Valic, Fidelity, again ","Tue, Nov 08 2016. 04 42 PM"
http://www.livemint.com/Industry/BMMCg1Ra1XmGkDdh9qFxII/Samsung-brand-mystique-at-risk-after-death-of-Note-7-smartph.html,"The threat for Samsung is how soon they can get back after Note 7  issue . If they don’t get back soon, it provides a vacuum for others to creep in, says a brand strategist ",Samsung brand mystique at risk after death of Note 7 smartphone,"Tue, Oct 11 2016. 06 16 PM"
http://www.livemint.com/Industry/r3BDuvPlvO0Czy3noC8aiK/Googles-plan-to-spread-its-AI-assistant-hits-Samsung-roadbl.html,"Samsung’s buying Viv Labs may be more of a problem for Google, because it is the biggest maker of phones running Google’s Android operating system",Google’s plan to spread its AI assistant hits Samsung roadblock,"Tue, Oct 11 2016. 05 39 PM"
http://www.livemint.com/Companies/eXArrmVmhoQQa619MPM2yH/ColgatePalmolive-Q2-net-profit-increases-16-to-Rs18131.html,"Colgate-Palmolive’s revenue rose 10% to Rs 1,214.46 crore from Rs1,195.89 crore a year-ago",Colgate-Palmolive Q2 net profit increases 16% to Rs181.31,"Fri, Oct 28 2016. 10 41 PM"
http://www.livemint.com/Money/2DPbJfLIo5AddW5EYaA7dP/Motherson-Sumi-growth-on-track-with-steady-margins-in-Septem.html,"With 85% of Motherson Sumi revenue accruing from overseas operations, the 15% growth in consolidated revenue is fairly impressive",Motherson Sumi growth on track with steady margins in September quarter,"Fri, Nov 11 2016. 12 42 AM"
http://www.livemint.com/Money/YI7of7kFSdDR83q8K66pCL/Pharma-shares-hit-by-antitrust-chill.html,"Apart from the fallout of the probe by the US Department of Justice, a bigger one, say analysts, is the rhetoric in the US presidential campaign on drug pricing",Pharma shares hit by anti-trust chill,"Tue, Nov 08 2016. 08 56 AM"
http://www.livemint.com/Opinion/IPLgVL2bWf1JSABCgqclHI/Big-Data-and-the-US-election.html,"Big Data experts get back to the drawing board to continue to create fear, uncertainty and doubt—all of which can only result in more business for them and their ilk",Big Data and the US election,"Tue, Nov 08 2016. 12 39 AM"
http://www.livemint.com/Opinion/EbsVxDsNltu1baRDTjFQvM/Cyrus-Mistry-is-unlikely-to-go-quickly-or-quietly.html,Tata Sons cannot afford to have Cyrus Mistry continue as chairman of some of its firms but is unlikely to push for his exit as shareholders may not toe its line,Cyrus Mistry is unlikely to go quickly or quietly,"Mon, Nov 07 2016. 02 39 AM"
http://www.livemint.com/Opinion/M5jzBgebVO7hEP456fV3eJ/Timeof-reckoning-for-shipping-as-IMO-sets-road-map-to-contr.html,IMO road map a significant step forward as it has the agreement of developing nations understandably concerned about the possible impact on the cost of maritime trade,Time of reckoning for shipping as IMO sets road map to control emissions,"Fri, Nov 04 2016. 01 46 AM"
http://www.livemint.com/Industry/o4WIJOP90gHDELZ7KCWZGM/Will-fertilizers-automobiles-show-water-transport-the-way.html,Fertilizer ministry’s decision to bring coastal shipping and inland water transport under freight subsidy plan shows government is willing to tweak schemes to prop up the twin sectors,"Will fertilizers, automobiles show water transport the way?","Fri, Oct 28 2016. 12 10 AM"
http://www.livemint.com/Money/mubueVNoEWLuEC79vw5QAP/Bitcoin-isnt-anonymous-enough-to-be-a-currency.html,The same transparency that guarantees the validity of bitcoin transactions also reveals the entire history of each bitcoin and all the activity of each account,Bitcoin isn’t anonymous enough to be a currency,"Tue, Nov 01 2016. 07 45 PM"
http://www.livemint.com/Opinion/eCNnxPCPeemiuYrHzAIPPL/The-fig-leaf-of-corporate-governance.html,"The Tata Sons corporate governance disaster reminds us that after all the  reforms, company boards have still to grow a backbone",The fig leaf of corporate governance,"Tue, Nov 01 2016. 01 00 AM"
http://www.livemint.com/Opinion/KJ9e9jv4kHSi6btxO5EULK/Shippers-turn-cautious-as-end-of-port-rate-regulator-TAMP-ne.html,Govt has decided to scrap Tariff Authority for Major Ports when it goes for an overhaul of the institutional structure of 11 ports by converting them to authorities from trustee set-up ,Shippers turn cautious as end of port rate regulator TAMP nears,"Fri, Oct 21 2016. 12 33 AM"
http://www.livemint.com/Opinion/BAKow8rJYIJnq1CFDiVGnN/Alang-swept-by-winds-of-change.html,"About 25 ship-recycling facilities have approached IRClass for different services which include compliance audit against the Hong Kong convention, EU compliance audit and ISO certifications",Alang swept by winds of change,"Fri, Oct 14 2016. 12 14 AM"
http://www.livemint.com/Money/1iF4kfghejYWf5g0VepdZL/HDFC-Bank-premium-for-consistency.html,"As usual, HDFC Bank met expectations on most counts in its June quarter earnings
",HDFC Bank: premium for consistency,"Fri, Jul 22 2016. 02 45 AM"
http://www.livemint.com/Money/HGLq7XM95ICJudxAyJuj5J/Ashok-Leyland-impresses-on-margins.html,"Better-than-expected realizations helped Ashok Leyland comfortably beat revenue and profit estimates
",Ashok Leyland impresses on margins,"Fri, Jul 22 2016. 02 48 AM"
http://www.livemint.com/Opinion/5SS9lLhN5eEPVWeaLkAV0L/The-augmented-reality-of-Pokmon-Go.html,"Research shows that the game taps directly into the brain’s reward centres
",The augmented reality of Pokémon Go,"Fri, Jul 22 2016. 12 06 AM"
http://www.livemint.com/Money/pO0tFJ81AJ2f3tZI6ZhLNJ/Cigarette-margins-puff-up-ITC-in-June-quarter.html,"ITC’s cigarettes business contributes 86% of total segment profit, making it a critical ingredient in profit growth
",Cigarette margins puff up ITC in June quarter,"Fri, Jul 22 2016. 02 43 AM"
http://www.livemint.com/Money/beknhdWUSzBNA8rY1yyXGJ/Reliance-Jios-delayed-launch-gives-incumbents-time-to-tweak.html,"Moves of Incumbents suggest a carefully calibrated strategy that is aimed at ultimately blunting the price advantage of Reliance Jio
",Reliance Jio’s delayed launch gives incumbents time to tweak strategy,"Thu, Jul 21 2016. 07 32 AM"
http://www.livemint.com/Companies/StM6yVZMKG1xpvKppCQayL/Current-tariffs-in-solar-are-not-viable-Sanjay-Sagar.html,"JSW Energy has no plans to enter the renewable energy sector in the foreseeable future, says joint managing director and CEO Sanjay Sagar
",Current tariffs in solar are not viable: Sanjay Sagar,"Tue, Sep 27 2016. 11 25 PM"
http://www.livemint.com/Industry/kFXB0BUoKhEy9eTdD8w8JM/Reliance-Jios-entry-a-game-changer-Mark-Mobius.html,"Templeton’s emerging markets fund manager Mark Mobius says Reliance Jio’s launch will only  impact the telecom space, but also other sectors and the Indian economy",Reliance Jio’s entry a game changer: Mark Mobius,"Thu, Sep 22 2016. 07 50 AM"
http://www.livemint.com/Companies/0QtC4xAu43yYxBHLKq0HNJ/Rahul-Deep-Singh-named-MD-of-Hazira-LNG-Hazira-Ports.html,"Nitin Shukla, present MD and CEO of Hazira LNG and Hazira Ports, will retire after 15 years of service on 30 September
","Rahul Deep Singh named MD of Hazira LNG, Hazira Ports","Tue, Sep 27 2016. 04 36 PM"
http://www.livemint.com/Companies/CLUej0wBFH2EmP8dzp1f2H/Kedaara-plans-to-raise-600-mn-for-new-fund.html,Private equity firm Kedaara’s formal fund-raising process is expected to begin by the middle of next year,Kedaara plans to raise $600 mn for new fund,"Wed, Nov 09 2016. 01 05 AM"
http://www.livemint.com/Industry/otCJBkO4roV26pGLG8oucK/Suryoday-to-offer-better-rates-on-term-deposits.html,Mumbai-based microfinance firm  says will offer 100-150 basis points more on deposits than what commercial banks are offering,Suryoday to offer better rates on term deposits,"Wed, Nov 09 2016. 02 07 AM"
http://www.livemint.com/Companies/YKaKgvQvbYAM3fsHgECKFM/Centrum-launches-Rs500-crore-PE-fund-Kalpavriksh.html,"The private equity fund Kalpavriksh will invest in mid-sized, un-listed companies with a growth potential in fintech, education tech, healthcare and FMCG",Centrum launches Rs500 crore PE fund Kalpavriksh,"Tue, Nov 08 2016. 08 42 PM"
http://www.livemint.com/Industry/mn9BwwNuSUBZuNYIqsa13L/PNB-may-quit-IBAwage-packages-plans-own-salary-structure.html,PNB ‘s managing director Usha Ananthasubramanian said the bank has set up an internal committee which is studying the feasibility of a new wage structure ,"PNB may quit IBA-wage packages, plans own salary structure","Tue, Nov 08 2016. 07 34 PM"
http://www.livemint.com/Companies/6Rj0mFV3Uyjv5EhRWD2srJ/Nestl-India-counters-Baba-Ramdevs-charges-reaffirms-Indi.html,Nestlé India  said its commitment to India will be ‘unwavering’  and described itself as ‘99.9%’ Indian,"Nestlé India counters Baba Ramdev’s charges, reaffirms ‘Indianness’","Tue, Nov 08 2016. 06 30 PM"
http://www.livemint.com/Companies/Imw5b5y7DcT0TmkGkUDFCO/IndiGos-parent-InterGlobe-Aviation-Q2-profit-jumps-24-to-R.html,"IndiGo reports higher profit despite total expenses going up to Rs4,090.18 crore in the 2016 second quarter",IndiGo’s parent InterGlobe Aviation Q2 profit jumps 24% to Rs140 crore,"Tue, Nov 08 2016. 05 41 PM"
http://www.livemint.com/Companies/ElZdT7cJMb22eoyqDFxTbO/NTPC-Q2-net-profit-down-18-on-tax-adjustments.html,"NTPC Ltd reported 17.87% drop in stand-alone net profit at Rs2,495.97 crore for the second quarter",NTPC Q2 net profit down 18% on tax adjustments,"Fri, Oct 28 2016. 08 21 PM"
